MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置1ﾌﾗｸﾞ,手術との組み合わせ条件,処置等（１）,,処置（２）,,変更区分,有効期間,,更新日
07,0010,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
07,0010,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
07,0010,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
07,0010,1,2,,粘膜移植術　４平方センチメートル未満,K0211,,,0,20240601,99999999,00000000
07,0010,1,2,,粘膜移植術　４平方センチメートル以上,K0212,,,0,20240601,99999999,00000000
07,0010,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
07,0010,1,2,,骨長調整手術　骨端軟骨発育抑制術,K0581,,,0,20240601,99999999,00000000
07,0010,1,2,,骨長調整手術　骨短縮術,K0582,,,0,20240601,99999999,00000000
07,0010,1,2,,骨長調整手術　骨延長術（指（手、足））,K0583,,,0,20240601,99999999,00000000
07,0010,1,2,,骨長調整手術　骨延長術（指（手、足）以外）,K0584,,,0,20240601,99999999,00000000
07,0010,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
07,0010,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
07,0010,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
07,0010,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
07,0010,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
07,0010,1,2,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
07,0010,1,2,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
07,0010,1,2,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
07,0010,1,2,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
07,0010,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
07,0010,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
07,0010,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
07,0010,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
07,0010,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
07,0010,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
07,0010,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
07,0010,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
07,0020,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
07,0020,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
07,0020,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
07,0020,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
07,0020,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
07,0020,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
07,0020,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
07,0020,1,2,,粘膜移植術　４平方センチメートル未満,K0211,,,0,20240601,99999999,00000000
07,0020,1,2,,粘膜移植術　４平方センチメートル以上,K0212,,,0,20240601,99999999,00000000
07,0020,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
07,0020,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
07,0020,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
07,0020,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
07,0020,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
07,0020,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
07,0020,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
07,0020,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
07,0020,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
07,0030,1,1,,脳脊髄腔造影剤使用撮影加算,EE01,,,0,20240601,99999999,00000000
07,0040,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
07,0040,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
07,0040,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
07,0040,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
07,0040,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
07,0040,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
07,0040,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
07,0040,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
07,0040,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
07,0040,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
07,0040,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
07,0040,1,2,,粘膜移植術　４平方センチメートル未満,K0211,,,0,20240601,99999999,00000000
07,0040,1,2,,粘膜移植術　４平方センチメートル以上,K0212,,,0,20240601,99999999,00000000
07,0040,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
07,0040,1,2,K0741,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0040,1,2,K0742,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0040,1,2,K074-21,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0040,1,2,K074-22,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0040,1,2,K074-23,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0040,1,2,K0743,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0040,1,2,K0791,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0040,1,2,K0792,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0040,1,2,K079-21,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0040,1,2,K079-22,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0040,1,2,K079-23,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0040,1,2,K079-24,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0040,1,2,K0793,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0040,1,2,K0791,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0040,1,2,K0792,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0040,1,2,K079-21,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0040,1,2,K079-22,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0040,1,2,K079-23,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0040,1,2,K079-24,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0040,1,2,K0793,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0040,1,2,,骨長調整手術　骨端軟骨発育抑制術,K0581,,,0,20240601,99999999,00000000
07,0040,1,2,,骨長調整手術　骨短縮術,K0582,,,0,20240601,99999999,00000000
07,0040,1,2,,骨長調整手術　骨延長術（指（手、足））,K0583,,,0,20240601,99999999,00000000
07,0040,1,2,,骨長調整手術　骨延長術（指（手、足）以外）,K0584,,,0,20240601,99999999,00000000
07,0040,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
07,0040,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
07,0040,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
07,0040,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　その他の場合,K0593ﾛ,,,0,20240601,99999999,00000000
07,0040,1,2,,骨移植術（軟骨移植術を含む。）　自家培養軟骨移植術,K0594,,,0,20240601,99999999,00000000
07,0040,1,2,,神経縫合術　指（手、足）,K1821,,,0,20240601,99999999,00000000
07,0040,1,2,,神経縫合術　その他のもの,K1822,,,0,20240601,99999999,00000000
07,0040,1,2,,神経移植術,K198,,,0,20240601,99999999,00000000
07,0040,1,2,,四肢の血管吻合術,K610-4,,,0,20240601,99999999,00000000
07,0040,1,2,,動脈形成術、吻合術　その他の動脈,K6105,,,0,20240601,99999999,00000000
07,0040,1,2,,血管移植術、バイパス移植術　下腿、足部動脈,K6145,,,0,20240601,99999999,00000000
07,0040,1,2,,血管移植術、バイパス移植術　膝窩動脈,K6146,,,0,20240601,99999999,00000000
07,0040,1,2,,血管移植術、バイパス移植術　その他の動脈,K6147,,,0,20240601,99999999,00000000
07,0040,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
07,0040,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
07,0040,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
07,0040,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
07,0040,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
07,0040,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
07,0040,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
07,0040,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
07,0041,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
07,0041,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
07,0041,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
07,0041,1,3,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
07,0041,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
07,0041,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
07,0041,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
07,0041,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
07,0041,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
07,0041,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
07,0041,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
07,0041,1,2,,粘膜移植術　４平方センチメートル未満,K0211,,,0,20240601,99999999,00000000
07,0041,1,2,,粘膜移植術　４平方センチメートル以上,K0212,,,0,20240601,99999999,00000000
07,0041,1,2,,組織拡張器による再建手術（一連につき）　その他の場合,K0222,,,0,20240601,99999999,00000000
07,0041,1,2,K0741,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0041,1,2,K0742,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0041,1,2,K074-21,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0041,1,2,K074-22,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0041,1,2,K074-23,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0041,1,2,K0743,腱縫合術,K037,,,0,20240601,99999999,00000000
07,0041,1,2,K0791,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0041,1,2,K0792,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0041,1,2,K079-21,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0041,1,2,K079-22,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0041,1,2,K079-23,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0041,1,2,K079-24,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0041,1,2,K0793,腱移植術（人工腱形成術を含む。）　指（手、足）,K0391,,,0,20240601,99999999,00000000
07,0041,1,2,K0791,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0041,1,2,K0792,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0041,1,2,K079-21,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0041,1,2,K079-22,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0041,1,2,K079-23,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0041,1,2,K079-24,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0041,1,2,K0793,腱移植術（人工腱形成術を含む。）　その他のもの,K0392,,,0,20240601,99999999,00000000
07,0041,1,2,,骨長調整手術　骨端軟骨発育抑制術,K0581,,,0,20240601,99999999,00000000
07,0041,1,2,,骨長調整手術　骨短縮術,K0582,,,0,20240601,99999999,00000000
07,0041,1,2,,骨長調整手術　骨延長術（指（手、足））,K0583,,,0,20240601,99999999,00000000
07,0041,1,2,,骨長調整手術　骨延長術（指（手、足）以外）,K0584,,,0,20240601,99999999,00000000
07,0041,1,2,,骨移植術（軟骨移植術を含む。）　自家骨移植,K0591,,,0,20240601,99999999,00000000
07,0041,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（生体）,K0592,,,0,20240601,99999999,00000000
07,0041,1,2,,骨移植術（軟骨移植術を含む。）　同種骨移植（非生体）　同種骨移植（特殊なもの）,K0593ｲ,,,0,20240601,99999999,00000000
