MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,値,手術フラグ,年齢，出生時体重別の値,対応ｺｰﾄﾞ,手術１,,手術２,,手術３,,手術４,,手術５,,変更区分,有効期間,,更新日
05,0050,,06,,02,経皮的冠動脈形成術　不安定狭心症に対するもの,K5462,,,,,,,,,0,20240601,99999999,00000000
05,0050,,06,,02,経皮的冠動脈形成術　その他のもの,K5463,,,,,,,,,0,20240601,99999999,00000000
05,0050,,06,,02,経皮的冠動脈粥腫切除術,K547,,,,,,,,,0,20240601,99999999,00000000
05,0050,,06,,02,経皮的冠動脈形成術（特殊カテーテルによるもの）　高速回転式経皮経管アテレクトミーカテーテルによるもの,K5481,,,,,,,,,0,20240601,99999999,00000000
05,0050,,06,,02,経皮的冠動脈形成術（特殊カテーテルによるもの）　アテローム切除アブレーション式血管形成術用カテーテルによるもの,K5483,,,,,,,,,0,20240601,99999999,00000000
05,0050,,06,,02,経皮的冠動脈ステント留置術　急性心筋梗塞に対するもの,K5491,,,,,,,,,0,20240601,99999999,00000000
05,0050,,06,,02,経皮的冠動脈ステント留置術　不安定狭心症に対するもの,K5492,,,,,,,,,0,20240601,99999999,00000000
05,0050,,06,,02,経皮的冠動脈ステント留置術　その他のもの,K5493,,,,,,,,,0,20240601,99999999,00000000
05,0050,,05,,01,弁形成術　１弁のもの,K5541,,,,,,,,,0,20240601,99999999,00000000
05,0050,,05,,01,弁置換術　１弁のもの,K5551,,,,,,,,,0,20240601,99999999,00000000
05,0050,,04,,01,冠動脈形成術（血栓内膜摘除）　１箇所のもの,K5511,,,,,,,,,0,20240601,99999999,00000000
05,0050,,04,,01,冠動脈形成術（血栓内膜摘除）　２箇所以上のもの,K5512,,,,,,,,,0,20240601,99999999,00000000
05,0050,,03,,01,冠動脈、大動脈バイパス移植術（人工心肺を使用しないもの）　１吻合のもの,K552-21,,,,,,,,,0,20240601,99999999,00000000
05,0050,,03,,01,冠動脈、大動脈バイパス移植術（人工心肺を使用しないもの）　２吻合以上のもの,K552-22,,,,,,,,,0,20240601,99999999,00000000
05,0050,,02,,01,冠動脈、大動脈バイパス移植術　１吻合のもの,K5521,,,,,,,,,0,20240601,99999999,00000000
05,0050,,02,,01,冠動脈、大動脈バイパス移植術　２吻合以上のもの,K5522,,,,,,,,,0,20240601,99999999,00000000
05,0050,,01,,01,心室瘤切除術（梗塞切除を含む。）　単独のもの,K5531,,,,,,,,,0,20240601,99999999,00000000
05,0050,,01,,01,心室瘤切除術（梗塞切除を含む。）　冠動脈血行再建術（１吻合）を伴うもの,K5532,,,,,,,,,0,20240601,99999999,00000000
05,0050,,01,,01,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術　単独のもの,K553-21,,,,,,,,,0,20240601,99999999,00000000
05,0050,,01,,01,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術　冠動脈血行再建術（１吻合）を伴うもの,K553-22,,,,,,,,,0,20240601,99999999,00000000
05,0050,,01,,01,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術　冠動脈血行再建術（２吻合以上）を伴うもの,K553-23,,,,,,,,,0,20240601,99999999,00000000
05,0050,,01,,01,心室瘤切除術（梗塞切除を含む。）　冠動脈血行再建術（２吻合以上）を伴うもの,K5533,,,,,,,,,0,20240601,99999999,00000000
05,0060,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
05,0060,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,ペースメーカー移植術　心筋電極の場合,K5971,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,ペースメーカー移植術　経静脈電極の場合,K5972,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,ペースメーカー交換術,K597-2,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,ペースメーカー移植術　リードレスペースメーカーの場合,K5973,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,両心室ペースメーカー移植術　心筋電極の場合,K5981,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,両心室ペースメーカー移植術　経静脈電極の場合,K5982,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,植込型除細動器移植術　心筋リードを用いるもの,K5991,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,植込型除細動器移植術　経静脈リードを用いるもの,K5992,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,植込型除細動器交換術　心筋リードを用いるもの,K599-21,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,植込型除細動器交換術　その他のもの,K599-22,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,植込型除細動器移植術　皮下植込型リードを用いるもの,K5993,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,両室ペーシング機能付き植込型除細動器移植術　心筋電極の場合,K599-31,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,両室ペーシング機能付き植込型除細動器移植術　経静脈電極の場合,K599-32,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,両室ペーシング機能付き植込型除細動器交換術　心筋電極の場合,K599-41,,,,,,,,,0,20240601,99999999,00000000
05,0060,,06,,97,両室ペーシング機能付き植込型除細動器交換術　経静脈電極の場合,K599-42,,,,,,,,,0,20240601,99999999,00000000
05,0060,,05,,97,経皮的カテーテル心筋焼灼術　心房中隔穿刺又は心外膜アプローチを伴うもの,K5951,,,,,,,,,0,20240601,99999999,00000000
05,0060,,05,,97,経皮的カテーテル心筋焼灼術　その他のもの,K5952,,,,,,,,,0,20240601,99999999,00000000
05,0060,,05,,97,経皮的中隔心筋焼灼術,K595-2,,,,,,,,,0,20240601,99999999,00000000
05,0060,,04,,97,大動脈弁下狭窄切除術（線維性、筋肥厚性を含む。）,K557-2,,,,,,,,,0,20240601,99999999,00000000
05,0060,,03,,97,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術　単独のもの,K553-21,,,,,,,,,0,20240601,99999999,00000000
05,0060,,03,,97,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術　冠動脈血行再建術（１吻合）を伴うもの,K553-22,,,,,,,,,0,20240601,99999999,00000000
05,0060,,03,,97,左室形成術、心室中隔穿孔閉鎖術、左室自由壁破裂修復術　冠動脈血行再建術（２吻合以上）を伴うもの,K553-23,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,弁形成術　１弁のもの,K5541,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,弁形成術　２弁のもの,K5542,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,胸腔鏡下弁形成術　１弁のもの,K554-21,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,胸腔鏡下弁形成術　２弁のもの,K554-22,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,弁形成術　３弁のもの,K5543,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,弁置換術　１弁のもの,K5551,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,弁置換術　２弁のもの,K5552,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,弁置換術　３弁のもの,K5553,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,胸腔鏡下弁置換術　１弁のもの,K555-31,,,,,,,,,0,20240601,99999999,00000000
05,0060,,02,,97,胸腔鏡下弁置換術　２弁のもの,K555-32,,,,,,,,,0,20240601,99999999,00000000
05,0060,,01,,97,植込型補助人工心臓（非拍動流型）　初日（１日につき）,K604-21,,,,,,,,,0,20240601,99999999,00000000
05,0060,,01,,97,植込型補助人工心臓（非拍動流型）　２日目以降３０日目まで（１日につき）,K604-22,,,,,,,,,0,20240601,99999999,00000000
05,0060,,01,,97,植込型補助人工心臓（非拍動流型）　３１日目以降９０日目まで（１日につき）,K604-23,,,,,,,,,0,20240601,99999999,00000000
05,0060,,01,,97,植込型補助人工心臓（非拍動流型）　９１日目以降（１日につき）,K604-24,,,,,,,,,0,20240601,99999999,00000000
05,0070,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
05,0070,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,ペースメーカー移植術　心筋電極の場合,K5971,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,ペースメーカー移植術　経静脈電極の場合,K5972,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,ペースメーカー交換術,K597-2,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,ペースメーカー移植術　リードレスペースメーカーの場合,K5973,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,植込型除細動器移植術　心筋リードを用いるもの,K5991,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,植込型除細動器移植術　経静脈リードを用いるもの,K5992,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,植込型除細動器交換術　心筋リードを用いるもの,K599-21,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,植込型除細動器交換術　その他のもの,K599-22,,,,,,,,,0,20240601,99999999,00000000
05,0070,,04,,97,植込型除細動器移植術　皮下植込型リードを用いるもの,K5993,,,,,,,,,0,20240601,99999999,00000000
05,0070,,03,,03,経皮的カテーテル心筋焼灼術　心房中隔穿刺又は心外膜アプローチを伴うもの,K5951,,,,,,,,,0,20240601,99999999,00000000
05,0070,,03,,03,経皮的カテーテル心筋焼灼術　その他のもの,K5952,,,,,,,,,0,20240601,99999999,00000000
05,0070,,02,,02,不整脈手術　左心耳閉鎖術　経カテーテル的手術によるもの,K5944ﾊ,,,,,,,,,0,20240601,99999999,00000000
05,0070,,01,,01,不整脈手術　副伝導路切断術,K5941,,,,,,,,,0,20240601,99999999,00000000
05,0070,,01,,01,不整脈手術　心室頻拍症手術,K5942,,,,,,,,,0,20240601,99999999,00000000
05,0070,,01,,01,肺静脈隔離術,K594-2,,,,,,,,,0,20240601,99999999,00000000
05,0070,,01,,01,不整脈手術　メイズ手術,K5943,,,,,,,,,0,20240601,99999999,00000000
05,0070,,01,,01,不整脈手術　左心耳閉鎖術　開胸手術によるもの,K5944ｲ,,,,,,,,,0,20240601,99999999,00000000
05,0070,,01,,01,不整脈手術　左心耳閉鎖術　胸腔鏡下によるもの,K5944ﾛ,,,,,,,,,0,20240601,99999999,00000000
05,0080,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
05,0080,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,ペースメーカー移植術　心筋電極の場合,K5971,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,ペースメーカー移植術　経静脈電極の場合,K5972,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,ペースメーカー交換術,K597-2,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,ペースメーカー移植術　リードレスペースメーカーの場合,K5973,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,植込型除細動器移植術　心筋リードを用いるもの,K5991,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,植込型除細動器移植術　経静脈リードを用いるもの,K5992,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,植込型除細動器交換術　心筋リードを用いるもの,K599-21,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,植込型除細動器交換術　その他のもの,K599-22,,,,,,,,,0,20240601,99999999,00000000
05,0080,,06,,97,植込型除細動器移植術　皮下植込型リードを用いるもの,K5993,,,,,,,,,0,20240601,99999999,00000000
05,0080,,05,,02,経カテーテル弁置換術　経心尖大動脈弁置換術,K555-21,,,,,,,,,0,20240601,99999999,00000000
05,0080,,05,,02,経カテーテル弁置換術　経皮的大動脈弁置換術,K555-22,,,,,,,,,0,20240601,99999999,00000000
05,0080,,05,,02,経カテーテル弁置換術　経皮的肺動脈弁置換術,K555-23,,,,,,,,,0,20240601,99999999,00000000
05,0080,,05,,02,経皮的大動脈弁拡張術,K556-2,,,,,,,,,0,20240601,99999999,00000000
05,0080,,05,,02,経皮的僧帽弁拡張術,K559-2,,,,,,,,,0,20240601,99999999,00000000
05,0080,,05,,02,経皮的僧帽弁クリップ術,K559-3,,,,,,,,,0,20240601,99999999,00000000
05,0080,,05,,02,経皮的肺動脈弁拡張術,K570-2,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,弁形成術　１弁のもの,K5541,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,弁形成術　２弁のもの,K5542,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,胸腔鏡下弁形成術　１弁のもの,K554-21,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,胸腔鏡下弁形成術　２弁のもの,K554-22,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,弁形成術　３弁のもの,K5543,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,弁置換術　１弁のもの,K5551,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,弁置換術　２弁のもの,K5552,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,弁置換術　３弁のもの,K5553,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,胸腔鏡下弁置換術　１弁のもの,K555-31,,,,,,,,,0,20240601,99999999,00000000
05,0080,,04,,01,胸腔鏡下弁置換術　２弁のもの,K555-32,,,,,,,,,0,20240601,99999999,00000000
05,0080,,03,,01,弁輪拡大術を伴う大動脈弁置換術,K557-3,,,,,,,,,0,20240601,99999999,00000000
05,0080,,02,,01,大動脈瘤切除術（吻合又は移植を含む。）　上行大動脈　大動脈弁置換術又は形成術を伴うもの,K5601ｲ,,,,,,,,,0,20240601,99999999,00000000
05,0080,,02,,01,大動脈瘤切除術（吻合又は移植を含む。）　上行大動脈　自己弁温存型大動脈基部置換術,K5601ﾊ,,,,,,,,,0,20240601,99999999,00000000
05,0080,,02,,01,大動脈瘤切除術（吻合又は移植を含む。）　上行大動脈　人工弁置換術を伴う大動脈基部置換術,K5601ﾛ,,,,,,,,,0,20240601,99999999,00000000
05,0080,,01,,01,ロス手術（自己肺動脈弁組織による大動脈基部置換術）,K558,,,,,,,,,0,20240601,99999999,00000000
05,0090,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
05,0090,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,ペースメーカー移植術　心筋電極の場合,K5971,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,ペースメーカー移植術　経静脈電極の場合,K5972,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,ペースメーカー交換術,K597-2,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,ペースメーカー移植術　リードレスペースメーカーの場合,K5973,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,植込型除細動器移植術　心筋リードを用いるもの,K5991,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,植込型除細動器移植術　経静脈リードを用いるもの,K5992,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,植込型除細動器交換術　心筋リードを用いるもの,K599-21,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,植込型除細動器交換術　その他のもの,K599-22,,,,,,,,,0,20240601,99999999,00000000
05,0090,,08,,97,植込型除細動器移植術　皮下植込型リードを用いるもの,K5993,,,,,,,,,0,20240601,99999999,00000000
05,0090,,07,,97,大動脈瘤切除術（吻合又は移植を含む。）　上行大動脈　大動脈弁置換術又は形成術を伴うもの,K5601ｲ,,,,,,,,,0,20240601,99999999,00000000
05,0090,,07,,97,大動脈瘤切除術（吻合又は移植を含む。）　上行大動脈　自己弁温存型大動脈基部置換術,K5601ﾊ,,,,,,,,,0,20240601,99999999,00000000
05,0090,,07,,97,大動脈瘤切除術（吻合又は移植を含む。）　上行大動脈　人工弁置換術を伴う大動脈基部置換術,K5601ﾛ,,,,,,,,,0,20240601,99999999,00000000
05,0090,,06,,97,ロス手術（自己肺動脈弁組織による大動脈基部置換術）,K558,,,,,,,,,0,20240601,99999999,00000000
05,0090,,05,,97,弁形成術　２弁のもの,K5542,,,,,,,,,0,20240601,99999999,00000000
05,0090,,05,,97,胸腔鏡下弁形成術　２弁のもの,K554-22,,,,,,,,,0,20240601,99999999,00000000
05,0090,,05,,97,弁形成術　３弁のもの,K5543,,,,,,,,,0,20240601,99999999,00000000
05,0090,,04,,97,弁形成術　１弁のもの,K5541,,,,,,,,,0,20240601,99999999,00000000
05,0090,,04,,97,胸腔鏡下弁形成術　１弁のもの,K554-21,,,,,,,,,0,20240601,99999999,00000000
05,0090,,03,,97,弁置換術　３弁のもの,K5553,,,,,,,,,0,20240601,99999999,00000000
05,0090,,02,,97,弁置換術　２弁のもの,K5552,,,,,,,,,0,20240601,99999999,00000000
05,0090,,02,,97,胸腔鏡下弁置換術　２弁のもの,K555-32,,,,,,,,,0,20240601,99999999,00000000
05,0090,,01,,97,弁置換術　１弁のもの,K5551,,,,,,,,,0,20240601,99999999,00000000
05,0090,,01,,97,胸腔鏡下弁置換術　１弁のもの,K555-31,,,,,,,,,0,20240601,99999999,00000000
05,0100,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
05,0100,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,ペースメーカー移植術　心筋電極の場合,K5971,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,ペースメーカー移植術　経静脈電極の場合,K5972,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,ペースメーカー交換術,K597-2,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,ペースメーカー移植術　リードレスペースメーカーの場合,K5973,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,植込型除細動器移植術　心筋リードを用いるもの,K5991,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,植込型除細動器移植術　経静脈リードを用いるもの,K5992,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,植込型除細動器交換術　心筋リードを用いるもの,K599-21,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,植込型除細動器交換術　その他のもの,K599-22,,,,,,,,,0,20240601,99999999,00000000
05,0100,,01,,97,植込型除細動器移植術　皮下植込型リードを用いるもの,K5993,,,,,,,,,0,20240601,99999999,00000000
05,0110,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
05,0110,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
05,0110,,02,,97,ペースメーカー移植術　心筋電極の場合,K5971,,,,,,,,,0,20240601,99999999,00000000
05,0110,,02,,97,ペースメーカー移植術　経静脈電極の場合,K5972,,,,,,,,,0,20240601,99999999,00000000
05,0110,,02,,97,ペースメーカー交換術,K597-2,,,,,,,,,0,20240601,99999999,00000000
05,0110,,02,,97,ペースメーカー移植術　リードレスペースメーカーの場合,K5973,,,,,,,,,0,20240601,99999999,00000000
05,0110,,02,,97,植込型除細動器移植術　心筋リードを用いるもの,K5991,,,,,,,,,0,20240601,99999999,00000000
05,0110,,02,,97,植込型除細動器移植術　経静脈リードを用いるもの,K5992,,,,,,,,,0,20240601,99999999,00000000
05,0110,,02,,97,植込型除細動器交換術　心筋リードを用いるもの,K599-21,,,,,,,,,0,20240601,99999999,00000000
05,0110,,02,,97,植込型除細動器交換術　その他のもの,K599-22,,,,,,,,,0,20240601,99999999,00000000
