MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置2ﾌﾗｸﾞ,処置等(1),,処置等(2),,変更区分,有効期間,,更新日
06,0150,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0150,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0150,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0150,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0150,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0160,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0160,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0160,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0160,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0160,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0160,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0170,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0170,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0170,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0170,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0170,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0170,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0180,3,9,インフリキシマブ,0024,,,0,20220401,99999999,00000000
06,0180,3,9,ウステキヌマブ,0122,,,0,20220401,99999999,00000000
06,0180,3,9,リサンキズマブ,0244,,,3,20221116,99999999,20221116
06,0180,2,4,アダリムマブ,0064,,,0,20220401,99999999,00000000
06,0180,2,4,ベドリズマブ,0234,,,0,20220401,99999999,00000000
06,0180,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0180,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0180,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0180,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0180,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0185,6,9,インフリキシマブ,0024,,,0,20220401,99999999,00000000
06,0185,6,8,ゴリムマブ,0090,,,0,20220401,99999999,00000000
06,0185,5,6,血球成分除去療法,J041-2,,,0,20220401,99999999,00000000
06,0185,4,5,ウステキヌマブ（点滴静注用に限る。）,0291,,,0,20220401,99999999,00000000
06,0185,3,4,アダリムマブ,0064,,,0,20220401,99999999,00000000
06,0185,3,4,ベドリズマブ,0234,,,0,20220401,99999999,00000000
06,0185,2,3,タクロリムス（外用薬を除く。）,0132,,,0,20220401,99999999,00000000
06,0185,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0185,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0185,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0185,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0185,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0190,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0190,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0190,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0190,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0190,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0190,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0210,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0210,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0210,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0210,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0210,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0210,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0220,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0220,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0220,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0220,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0220,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0220,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0230,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0230,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0230,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0230,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0230,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0230,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0235,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0235,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0235,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0235,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0235,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0235,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0241,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0241,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0241,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0241,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0241,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0241,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0250,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0250,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0250,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0250,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0250,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0250,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0260,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0260,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0260,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0260,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0260,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0260,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0270,4,6,吸着式血液浄化法,J041,,,0,20220401,99999999,00000000
06,0270,4,5,血漿交換療法,J039,,,0,20220401,99999999,00000000
06,0270,1,4,持続緩徐式血液濾過,J038-2,,,0,20220401,99999999,00000000
06,0270,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0270,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0270,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0270,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0270,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0270,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0280,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0280,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0280,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0280,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0280,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0280,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0290,2,9,ＩＦＮ－β（７日以上投与した場合に限る。）,0058,,,0,20220401,99999999,00000000
06,0290,1,5,ＩＦＮ－α,0052,,,0,20220401,99999999,00000000
06,0295,1,10,アスナプレビル＋ダクラタスビル塩酸塩あり,0161,,,0,20220401,99999999,00000000
06,0295,1,10,グラゾプレビル＋エルバスビルあり,0216,,,0,20220401,99999999,00000000
06,0295,1,10,ソホスブビル,0219,,,0,20220401,99999999,00000000
06,0295,1,10,レジパスビル　アセトン付加物／ソホスブビル,0226,,,0,20220401,99999999,00000000
06,0295,1,10,ソホスブビル／ベルパタスビル,0241,,,0,20220401,99999999,00000000
06,0295,1,10,グレカプレビル／ピブレンタスビル,0254,,,0,20220401,99999999,00000000
06,0300,2,5,アンチトロンビンＩＩＩ製剤,0023,,,0,20220401,99999999,00000000
06,0300,1,4,持続緩徐式血液濾過,J038-2,,,0,20220401,99999999,00000000
06,0300,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0300,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0300,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0300,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0300,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0300,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0310,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0310,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0310,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0310,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0310,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0310,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0320,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0320,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0320,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0320,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0320,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0320,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0330,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0330,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0330,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0330,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0330,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0330,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0335,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0335,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0335,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0335,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0335,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0335,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0340,1,5,腹膜灌流　その他の腹膜灌流,J0422,,,0,20220401,99999999,00000000
06,0340,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0340,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0340,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0340,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0340,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0340,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0350,1,4,持続緩徐式血液濾過,J038-2,,,0,20220401,99999999,00000000
06,0350,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0350,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0350,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0350,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0350,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0350,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0360,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
06,0360,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
06,0360,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
06,0360,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
06,0360,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
06,0360,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
06,0370,2,5,吸着式血液浄化法,J041,,,0,20220401,99999999,00000000
06,0370,2,4,持続緩徐式血液濾過,J038-2,,,0,20220401,99999999,00000000
06,0370,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
